x,y,z,label
33.33,13.34,106.67,0
53.33,13.34,106.67,0
46.67,6.66,106.67,0
40,6.66,106.67,0
33.33,6.66,106.67,0
33.33,6.66,106.67,0
40,6.66,106.67,0
33.33,6.66,106.67,0
33.33,6.66,106.67,0
33.33,6.66,106.67,0
46.67,6.66,106.67,0
33.33,6.66,106.67,0
53.34,6.66,106.67,0
33.33,6.66,106.67,0
33.33,6.66,106.67,0
33.33,6.66,106.67,0
40,6.66,106.67,0
53.34,6.66,106.67,0
33.33,6.66,106.67,0
40,6.66,106.67,0
53.34,6.66,106.67,0
40,6.66,106.67,0
40,6.66,106.67,0
40,6.66,106.67,0
40,6.66,106.67,0
40,6.66,106.67,0
40,6.66,106.67,0
40,6.66,106.67,0
33.33,6.66,106.67,0
40,6.66,106.67,0
40,0,106.67,0
40,6.66,106.67,0
33.33,6.66,106.67,0
40,6.66,106.67,0
40,6.66,106.67,0
33.33,6.66,106.67,0
46.67,0,106.67,0
53.34,6.66,106.67,0
40,6.66,106.67,0
40,6.66,106.67,0
53.34,6.66,106.67,0
33.33,6.66,106.67,0
40,6.66,106.67,0
46.67,13.33,106.67,0
33.33,6.66,106.67,0
40,6.66,106.67,0
33.33,6.66,106.67,0
53.34,6.66,106.67,0
53.34,6.66,106.67,0
40,6.66,106.67,0
40,6.66,106.67,0
40,6.66,106.67,0
40,6.66,106.67,0
33.33,6.66,106.67,0
40,6.66,106.67,0
53.34,6.66,106.67,0
40,6.66,106.67,0
33.33,6.66,106.67,0
40,6.66,106.67,0
40,6.66,106.67,0
33.33,6.66,106.67,0
40,6.66,106.67,0
33.33,6.66,106.67,0
33.33,6.66,106.67,0
33.33,6.66,106.67,0
33.33,6.66,106.67,0
33.33,6.66,106.67,0
40,6.67,106.67,0
40,0,106.67,0
40,13.33,106.67,0
40,6.67,106.67,0
33.33,6.66,106.67,0
53.34,13.33,106.67,0
40,6.66,106.67,0
40,6.66,106.67,0
40,6.66,106.67,0
33.33,6.66,106.67,0
40,6.66,106.67,0
33.33,6.66,106.67,0
40,6.66,106.67,0
40,6.66,106.67,0
40,6.66,106.67,0
40,6.66,106.67,0
33.33,6.66,106.67,0
40,6.66,106.67,0
40,13.33,106.67,0
40,0,106.67,0
40,0,106.67,0
13.33,6.67,173.33,0
60,0,140,0
33.33,13.34,140,1
33.33,13.34,140,1
33.33,13.34,140,1
33.33,13.34,140,1
33.33,13.34,140,1
26.66,0,140,1
20,13.34,140,1
26.66,0,140,1
26.66,6.66,140,1
26.66,13.34,140,1
26.66,0,140,1
26.66,13.34,140,1
26.66,13.34,140,1
26.66,0,140,1
26.66,13.34,140,1
26.66,13.34,140,1
46.67,13.34,140,1
26.66,0,140,1
26.66,13.34,140,1
26.66,0,140,1
33.33,0,140,1
33.33,0,140,1
33.33,13.34,140,1
26.66,13.34,140,1
26.66,0,140,1
26.66,0,140,1
26.66,13.34,140,1
26.66,0,140,1
26.66,6.66,140,1
26.66,6.66,140,1
26.66,0,140,1
46.66,13.33,106.67,1
40,13.34,106.67,1
40,13.34,106.67,1
40,13.34,106.67,1
40,13.34,106.67,1
40,20,106.67,1
46.67,6.67,106.67,1
46.66,6.67,106.67,1
40,13.34,106.67,1
46.67,0,106.67,1
46.67,6.67,106.67,1
40,6.67,106.67,1
40,6.67,106.67,1
40,6.67,106.67,1
40,6.67,106.67,1
33.33,13.33,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
40,6.66,106.67,1
46.67,6.66,106.67,1
40,6.67,106.67,1
53.33,6.67,106.67,1
46.66,6.67,106.67,1
53.33,13.34,106.67,1
46.66,0,106.67,1
46.66,0,106.67,1
46.66,6.67,106.67,1
46.66,6.67,106.67,1
46.66,6.67,106.67,1
40,13.33,106.67,1
40,13.33,106.67,1
40,13.33,106.67,1
46.67,13.33,106.67,1
46.67,20,106.67,1
40,13.33,106.67,1
40,13.33,106.67,1
40,13.33,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
46.67,0,106.67,1
46.67,13.33,106.67,1
40,20,106.67,1
46.67,0,106.67,1
40,13.33,106.67,1
40,13.33,106.67,1
46.67,20,106.67,1
40,20,106.67,1
46.67,20,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
40,13.33,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
40,13.33,106.67,1
40,13.33,106.67,1
40,0,106.67,1
46.67,0,106.67,1
33.33,13.33,106.67,1
40,20,106.67,1
46.67,0,106.67,1
46.67,13.33,106.67,1
40,20,106.67,1
40,6.67,106.67,1
40,20,106.67,1
46.67,20,106.67,1
46.67,6.67,106.67,1
40,13.33,106.67,1
40,20,106.67,1
46.67,0,106.67,1
46.67,20,106.67,1
40,13.33,106.67,1
46.67,13.33,106.67,1
46.67,20,106.67,1
46.67,20,106.67,1
40,13.33,106.67,1
40,13.33,106.67,1
40,13.34,106.67,1
33.33,13.33,113.34,1
86.66,20,193.34,1
73.33,13.33,193.34,1
73.33,6.67,193.34,1
66.66,6.67,113.34,1
66.66,6.67,113.34,1
66.66,13.34,113.34,1
66.66,13.34,113.34,1
66.66,6.67,113.34,1
66.66,6.67,113.34,1
66.67,6.67,113.34,1
66.67,6.67,113.34,1
66.67,20,113.34,1
66.67,6.67,113.34,1
60,0,113.34,1
73.34,6.67,113.34,1
66.66,6.67,113.34,1
60,6.67,113.34,1
60,6.67,113.34,1
66.66,13.34,113.34,1
66.66,6.67,113.34,1
66.66,0,113.34,1
60,6.67,113.34,1
66.66,6.67,113.34,1
66.66,6.67,113.34,1
66.66,6.67,113.34,1
66.66,6.67,113.34,1
66.66,6.67,113.34,1
66.66,6.67,113.34,1
66.66,6.67,113.34,1
60,0,113.34,1
66.66,6.67,113.34,1
66.66,13.34,113.34,1
66.66,0,113.34,1
66.66,0,113.34,1
60,6.67,113.34,1
66.66,6.67,113.34,1
66.66,0,113.34,1
60,13.34,113.34,1
66.66,6.67,113.34,1
66.66,6.67,113.34,1
60,6.67,113.34,1
80,6.67,113.34,1
66.66,6.67,113.34,1
66.66,0,113.34,1
66.66,6.67,113.34,1
46.67,13.33,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
46.67,6.66,106.67,1
46.67,13.33,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
53.34,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
53.34,13.33,106.67,1
53.34,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
53.34,6.66,106.67,1
46.67,6.66,106.67,1
53.34,6.66,106.67,1
53.34,6.66,106.67,1
53.34,6.66,106.67,1
46.67,6.66,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
53.34,6.66,106.67,1
53.34,6.66,106.67,1
46.67,6.66,106.67,1
53.34,13.33,106.67,1
53.34,6.66,106.67,1
46.67,13.33,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
53.34,6.66,106.67,1
53.34,6.66,106.67,1
53.34,6.66,106.67,1
53.34,13.33,106.67,1
53.34,13.33,106.67,1
46.67,13.33,106.67,1
53.34,6.66,106.67,1
46.67,13.33,106.67,1
46.67,6.66,106.67,1
53.34,13.33,106.67,1
46.67,13.33,106.67,1
46.67,0,106.67,1
46.67,6.66,106.67,1
53.33,13.33,106.67,1
53.34,6.66,106.67,1
46.67,6.66,106.67,1
46.67,0,106.67,1
53.33,6.66,106.67,1
53.34,6.66,106.67,1
46.67,6.66,106.67,1
53.34,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
53.34,6.66,106.67,1
53.34,6.66,106.67,1
46.67,6.66,106.67,1
46.67,13.33,106.67,1
53.34,13.33,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,13.33,106.67,1
53.33,13.33,106.67,1
60,6.66,106.67,1
46.67,13.33,106.67,1
53.34,6.66,106.67,1
46.67,13.33,106.67,1
46.67,6.67,106.67,1
46.67,6.66,106.67,1
53.34,6.66,106.67,1
53.34,6.66,106.67,1
46.67,6.66,106.67,1
53.34,6.66,106.67,1
53.34,6.66,106.67,1
53.34,6.66,106.67,1
53.33,20,106.67,1
46.67,6.66,106.67,1
53.34,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
60,13.33,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,13.33,106.67,1
46.67,6.66,106.67,1
53.34,6.66,106.67,1
46.67,6.66,106.67,1
53.34,13.33,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
53.34,6.66,106.67,1
46.67,6.66,106.67,1
53.34,6.66,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
53.34,13.33,106.67,1
60,6.66,106.67,1
53.34,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
53.34,6.66,106.67,1
46.67,6.66,106.67,1
53.34,6.66,106.67,1
46.67,6.66,106.67,1
33.33,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,20,106.67,1
46.67,13.34,106.67,1
40,13.34,106.67,1
46.67,6.66,106.67,1
46.67,13.34,106.67,1
40,13.34,106.67,1
40,20,106.67,1
46.67,13.34,106.67,1
40,20,106.67,1
53.34,0,166.67,1
40,6.66,106.67,0
40,6.66,106.67,0
40,6.66,106.67,0
46.67,6.66,106.67,0
40,6.66,106.67,0
53.33,6.66,106.67,0
53.33,6.66,106.67,0
53.33,13.33,106.67,0
53.33,6.66,106.67,1
53.33,6.66,106.67,1
40,6.66,106.67,1
40,6.66,106.67,1
40,6.66,106.67,1
40,20,106.67,1
40,6.66,106.67,1
40,6.66,106.67,1
53.33,6.66,106.67,1
53.33,6.66,106.67,1
40,20,106.67,1
40,6.66,106.67,1
46.67,6.67,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.67,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
53.33,13.33,106.67,1
53.33,13.33,106.67,1
46.67,13.33,106.67,1
60,0,106.67,1
46.67,6.67,106.67,1
53.33,20,106.67,1
46.67,6.67,106.67,1
46.67,20,106.67,1
46.67,20,106.67,1
53.34,13.33,106.67,1
46.67,0,106.67,1
46.67,20,106.67,1
53.34,20,106.67,1
46.67,20,106.67,1
53.33,0,106.67,1
46.67,20,106.67,1
46.67,13.33,106.67,1
53.34,13.33,106.67,1
53.33,20,106.67,1
46.67,13.33,106.67,1
53.33,20,106.67,1
46.67,0,106.67,1
46.67,6.67,106.67,1
46.67,13.33,106.67,1
53.33,0,106.67,1
53.33,13.33,106.67,1
46.67,20,106.67,1
53.33,20,106.67,1
46.67,13.33,106.67,1
46.67,20,106.67,1
53.33,0,106.67,1
46.67,13.33,106.67,1
53.33,6.67,106.67,1
53.33,0,106.67,1
53.33,13.33,106.67,1
60,0,106.67,1
53.33,6.67,106.67,1
53.33,20,106.67,1
53.34,20,106.67,1
53.33,0,106.67,1
53.33,6.67,106.67,1
46.67,20,106.67,1
60,6.67,106.67,1
46.67,20,106.67,1
53.33,13.33,106.67,1
46.67,13.33,106.67,1
60,20,106.67,1
46.67,13.33,106.67,1
53.33,20,106.67,1
46.67,20,106.67,1
46.67,13.33,106.67,1
53.34,20,106.67,1
53.34,20,106.67,1
53.33,13.33,106.67,1
46.67,6.67,106.67,1
46.67,0,106.67,1
53.33,20,106.67,1
53.34,6.67,106.67,1
53.33,20,106.67,1
53.34,0,106.67,1
46.67,20,106.67,1
60,20,106.67,1
53.33,6.67,106.67,1
53.34,6.67,106.67,1
46.67,20,106.67,1
53.33,6.67,106.67,1
46.67,13.33,106.67,1
46.67,0,106.67,1
46.67,20,106.67,1
53.34,13.33,106.67,1
46.67,13.33,106.67,1
53.33,6.67,106.67,1
46.67,20,106.67,1
46.67,13.33,106.67,1
60,20,106.67,1
46.67,20,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
60,6.67,106.67,1
46.67,13.33,106.67,1
46.67,20,106.67,1
53.34,13.33,106.67,1
53.33,0,106.67,1
46.67,20,106.67,1
46.67,13.33,106.67,1
60,20,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
53.33,13.33,106.67,1
46.67,13.33,106.67,1
46.67,0,106.67,1
53.33,13.33,106.67,1
53.33,6.67,106.67,1
46.67,13.33,106.67,1
46.67,20,106.67,1
46.67,13.33,106.67,1
53.33,13.33,106.67,1
60,13.33,106.67,1
46.67,13.33,106.67,1
60,13.33,106.67,1
53.33,20,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
53.33,6.67,106.67,1
46.67,13.33,106.67,1
53.33,20,106.67,1
46.67,13.33,106.67,1
46.67,20,106.67,1
46.67,20,106.67,1
46.67,20,106.67,1
53.34,20,106.67,1
53.34,20,106.67,1
46.67,20,106.67,1
53.33,13.33,106.67,1
53.33,13.33,106.67,1
46.67,20,106.67,1
46.67,13.33,106.67,1
53.33,13.33,106.67,1
53.33,20,106.67,1
46.67,20,106.67,1
46.67,13.33,106.67,1
53.33,6.67,106.67,1
46.67,20,106.67,1
46.67,6.67,106.67,1
46.67,13.33,106.67,1
46.67,20,106.67,1
46.67,20,106.67,1
53.33,13.33,106.67,1
53.34,6.67,106.67,1
53.34,20,106.67,1
53.33,13.33,106.67,1
46.67,20,106.67,1
46.67,20,106.67,1
53.33,13.33,106.67,1
53.33,13.33,106.67,1
46.67,20,106.67,1
46.67,13.33,106.67,1
53.34,20,106.67,1
53.33,6.67,106.67,1
46.67,20,106.67,1
53.33,6.67,106.67,1
46.67,20,106.67,1
53.33,6.67,106.67,1
46.67,20,106.67,1
53.33,13.33,106.67,1
46.67,13.33,106.67,1
53.33,13.33,106.67,1
53.34,20,106.67,1
46.67,20,106.67,1
46.67,13.33,106.67,1
53.34,20,106.67,1
46.67,13.33,106.67,1
60,6.67,106.67,1
53.33,13.33,106.67,1
46.67,20,106.67,1
46.67,6.67,106.67,1
53.33,13.33,106.67,1
46.67,13.33,106.67,1
46.67,13.33,106.67,1
53.33,6.67,106.67,1
46.67,13.33,106.67,1
46.67,20,106.67,1
46.67,20,106.67,1
53.33,6.67,106.67,1
46.67,20,106.67,1
53.33,13.33,106.67,1
46.67,6.67,106.67,1
53.33,20,106.67,1
53.33,13.33,106.67,1
53.34,20,106.67,1
46.67,20,106.67,1
53.33,6.67,106.67,1
53.33,13.33,106.67,1
53.33,20,106.67,1
53.33,6.67,106.67,1
53.33,6.67,106.67,1
46.67,13.33,106.67,1
46.67,0,106.67,1
46.67,20,106.67,1
46.67,20,106.67,1
53.33,6.67,106.67,1
46.67,6.67,106.67,1
46.67,20,106.67,1
46.67,13.33,106.67,1
46.67,20,106.67,1
46.67,13.33,106.67,1
33.34,20,106.67,1
46.67,13.33,106.67,1
53.33,0,106.67,1
53.33,6.67,106.67,1
46.67,0,106.67,1
33.34,0,106.67,1
46.67,0,106.67,1
46.67,13.33,106.67,1
46.67,0,106.67,1
46.67,6.67,106.67,1
46.67,0,106.67,1
46.67,13.33,106.67,1
46.67,20,106.67,1
40,6.66,106.67,1
40,20,106.67,1
40,20,106.67,1
40,13.34,106.67,1
46.67,6.67,106.67,1
46.67,6.67,106.67,1
46.67,6.67,106.67,1
40,6.67,106.67,1
46.67,6.67,106.67,1
53.33,6.67,106.67,1
46.66,6.67,106.67,1
40,6.67,106.67,1
46.67,6.67,106.67,1
46.66,6.67,106.67,1
40,20,106.67,1
46.67,0,106.67,0
46.67,0,106.67,0
46.67,6.67,106.67,0
53.33,6.67,106.67,0
46.67,6.67,106.67,0
53.33,13.34,106.67,0
53.33,6.67,106.67,0
53.33,13.34,106.67,0
46.67,6.67,106.67,0
53.33,13.34,106.67,0
53.33,0,106.67,0
46.67,6.67,106.67,0
53.33,0,106.67,0
46.67,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
46.67,6.67,106.67,0
46.67,13.34,106.67,0
53.33,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
53.33,13.34,106.67,0
53.34,13.34,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
53.33,13.34,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
53.33,6.67,106.67,0
53.33,0,106.67,0
46.67,6.67,106.67,0
53.33,6.67,106.67,0
46.67,6.67,106.67,0
53.33,6.67,106.67,0
46.67,13.34,106.67,0
46.67,6.67,106.67,0
40,13.34,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,13.34,106.67,0
53.33,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
46.67,6.67,106.67,0
46.67,13.34,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
53.33,6.67,106.67,0
46.67,6.67,106.67,0
53.33,6.67,106.67,0
46.67,13.34,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
33.33,0,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
40,13.33,106.67,0
46.67,13.33,106.67,0
40,13.33,106.67,0
33.33,13.33,106.67,0
46.66,6.66,106.67,0
46.66,6.66,106.67,0
46.66,6.66,106.67,0
46.66,6.66,106.67,0
46.66,6.66,106.67,0
46.66,6.66,106.67,0
46.66,0,106.67,0
46.66,0,106.67,0
53.33,6.66,106.67,0
46.66,6.66,106.67,0
53.33,6.67,106.67,0
40,6.67,106.67,0
40,6.67,106.67,0
40,6.67,106.67,0
53.33,20,106.67,0
40,6.67,106.67,0
40,6.67,106.67,0
40,20,106.67,0
53.33,20,106.67,0
40,20,106.67,0
40,6.67,106.67,0
53.33,20,106.67,0
40,20,106.67,0
40,6.67,106.67,0
53.33,6.67,106.67,0
40,20,106.67,0
40,20,106.67,0
46.67,6.67,106.67,0
46.67,20,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,20,106.67,0
46.67,0,106.67,0
46.67,13.34,106.67,0
46.67,13.33,106.67,0
46.67,13.33,120,0
46.67,6.67,113.33,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
53.34,6.67,106.67,0
53.34,6.67,106.67,0
53.34,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
53.34,6.67,106.67,0
53.34,6.67,106.67,0
53.34,0,106.67,0
40,13.33,106.67,0
46.67,0,106.67,0
46.67,20,106.67,0
46.67,0,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
53.34,13.33,106.67,0
40,13.33,106.67,0
46.67,20,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
33.34,13.33,106.67,0
53.33,13.33,106.67,0
53.33,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
53.33,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,20,106.67,0
46.67,13.33,106.67,0
46.67,20,106.67,0
46.67,13.33,106.67,0
46.67,20,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,20,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
33.34,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
40,20,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
53.33,20,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
53.33,13.33,106.67,0
53.33,0,106.67,0
33.34,20,106.67,0
33.34,13.33,106.67,0
40,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
33.34,20,106.67,0
53.33,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,20,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,20,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,20,106.67,0
53.33,20,106.67,0
53.33,13.33,106.67,0
46.67,13.33,106.67,0
53.33,20,106.67,0
53.33,13.33,106.67,0
53.33,20,106.67,0
53.33,0,106.67,0
53.33,0,106.67,0
46.67,13.33,106.67,0
53.33,13.33,106.67,0
53.33,20,106.67,0
40,13.33,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
46.67,0,106.67,0
53.33,13.33,106.67,0
53.33,6.67,106.67,0
53.33,0,106.67,0
60,20,106.67,0
46.67,20,106.67,0
40,6.67,106.67,0
40,6.67,106.67,0
46.67,6.67,106.67,0
40,6.67,106.67,0
40,6.67,106.67,0
40,13.33,106.67,0
40,6.67,106.67,0
40,6.67,106.67,0
46.67,6.67,106.67,0
40,6.67,106.67,0
40,6.67,106.67,0
40,13.33,106.67,0
40,6.67,106.67,0
46.67,6.67,106.67,0
40,6.67,106.67,0
40,6.67,106.67,0
40,13.33,106.67,0
40,13.33,106.67,0
40,6.67,106.67,0
46.67,6.67,106.67,0
40,6.67,106.67,0
40,6.67,106.67,0
40,6.67,106.67,0
40,13.33,106.67,0
40,13.33,106.67,0
40,13.33,106.67,0
40,6.67,106.67,0
40,6.67,106.67,0
40,6.67,106.67,0
46.67,6.67,106.67,0
40,6.67,106.67,0
40,6.67,106.67,0
40,6.67,106.67,0
40,13.33,106.67,0
40,6.67,106.67,0
46.67,6.67,106.67,0
46.67,6.67,106.67,0
40,6.67,106.67,0
33.33,6.66,106.67,0
40,6.66,106.67,0
33.34,13.34,106.67,0
33.34,13.34,106.67,0
53.34,0,106.67,0
53.34,6.67,106.67,0
46.67,0,106.67,0
40,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
53.34,13.33,106.67,0
46.67,13.33,106.67,0
46.67,13.33,106.67,0
46.67,6.66,106.67,0
53.33,13.33,106.67,0
46.67,6.67,106.67,0
46.66,6.67,106.67,0
46.66,13.33,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
60,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,20,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,0,106.67,0
60,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
60,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
60,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
53.33,20,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
60,6.67,106.67,0
53.33,6.67,106.67,0
60,6.67,106.67,0
53.33,20,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
